DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/18/2016,13:08,QUEENS,11356,40.783226,-73.84223,"(40.783226, -73.84223)",126 STREET                      ,18 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3463855,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
06/18/2016,13:05,,,40.69149,-73.92557,"(40.69149, -73.92557)",BROADWAY                        ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3465196,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:05,,,,,,TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3465040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:05,,,,,,METROPOLITAN AVENUE             ,FOREST PARK DRIVE EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465246,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:05,,,,,,BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3463794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,,,,WHITESTONE EXPRESSWAY           ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3463854,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:30,QUEENS,11420,40.66549,-73.819534,"(40.66549, -73.819534)",NORTH CONDUIT AVENUE            ,122 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464716,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:25,,,40.672863,-73.930756,"(40.672863, -73.930756)",UTICA AVENUE                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465173,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:25,MANHATTAN,10012,40.731518,-74.000595,"(40.731518, -74.000595)",,,150       WEST 4 STREET                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463529,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:15,,,,,,WHITE PLAINS ROAD               ,PELHAM PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3465796,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,22:15,BROOKLYN,11236,40.643284,-73.89251,"(40.643284, -73.89251)",AVENUE K                        ,EAST 103 STREET,,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3464429,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:15,QUEENS,11374,40.72275,-73.86774,"(40.72275, -73.86774)",,,63-65     WOODHAVEN BOULEVARD           ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463900,PASSENGER VEHICLE,OTHER,,,
06/18/2016,22:15,MANHATTAN,10009,40.72291,-73.98584,"(40.72291, -73.98584)",,,25        AVENUE A                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465535,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:15,BROOKLYN,11221,40.696053,-73.920334,"(40.696053, -73.920334)",,,135       BLEECKER STREET               ,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3466028,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,22:15,BRONX,10461,40.837986,-73.84526,"(40.837986, -73.84526)",,,2463      WESTCHESTER AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3468788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:10,,,,,,FDR DRIVE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464033,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:10,QUEENS,11691,40.59955,-73.76129,"(40.59955, -73.76129)",BROOKHAVEN AVENUE               ,BEACH 25 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3465240,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:00,,,,,,1 AVENUE                        ,EAST 122 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3464080,PASSENGER VEHICLE,,,,
06/18/2016,22:00,,,40.749725,-73.98363,"(40.749725, -73.98363)",WEST 36 STREET                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:00,,,40.704746,-73.91404,"(40.704746, -73.91404)",CYPRESS AVENUE                  ,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3464591,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:00,QUEENS,11422,40.666576,-73.7298,"(40.666576, -73.7298)",,,137-20    HOOK CREEK BOULEVARD          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463826,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,22:00,MANHATTAN,10002,40.715214,-73.992905,"(40.715214, -73.992905)",,,75        CANAL STREET                  ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3466419,PASSENGER VEHICLE,,,,
06/18/2016,22:00,BROOKLYN,11222,40.730663,-73.95435,"(40.730663, -73.95435)",,,915       MANHATTAN AVENUE              ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,3463804,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
06/18/2016,21:55,QUEENS,11104,40.74348,-73.921486,"(40.74348, -73.921486)",QUEENS BOULEVARD                ,43 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3465321,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:45,BROOKLYN,11208,40.668858,-73.87033,"(40.668858, -73.87033)",,,730       EUCLID AVENUE                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4023640,Bike,,,,
06/18/2016,21:45,,,40.611774,-74.07069,"(40.611774, -74.07069)",HYLAN BOULEVARD                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3464867,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,21:45,BRONX,10465,40.82378,-73.836426,"(40.82378, -73.836426)",,,815       HUTCHINSON RIVER PARKWAY      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3470495,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/18/2016,21:42,BRONX,10464,40.837658,-73.782936,"(40.837658, -73.782936)",,,1         CITY ISLAND AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3484405,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:40,,,,,,BRONX RIVER PARKWAY             ,,,7,0,0,0,0,0,7,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3463669,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,21:35,,,40.64052,-74.171295,"(40.64052, -74.171295)",RICHMOND TERRACE                ,HOLLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3463941,PASSENGER VEHICLE,,,,
06/18/2016,21:30,,,,,,VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3464625,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:30,,,40.687084,-73.8361,"(40.687084, -73.8361)",101 AVENUE                      ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3464624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:30,QUEENS,11414,40.664192,-73.841125,"(40.664192, -73.841125)",CROSS BAY BOULEVARD             ,156 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3463838,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:30,BRONX,10463,40.88518,-73.901024,"(40.88518, -73.901024)",WEST 238 STREET                 ,KINGSBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3476220,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,21:27,,,40.69366,-73.85217,"(40.69366, -73.85217)",JAMAICA AVENUE                  ,,,3,0,0,0,0,0,3,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3464623,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:25,MANHATTAN,10035,40.807087,-73.94178,"(40.807087, -73.94178)",EAST 126 STREET                 ,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3464075,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:25,BRONX,10457,40.839268,-73.903824,"(40.839268, -73.903824)",CLAREMONT PARKWAY               ,PARK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464204,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:20,,,,,,GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3464493,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:20,QUEENS,11412,40.686455,-73.75911,"(40.686455, -73.75911)",,,188-77    120 ROAD                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3464807,PASSENGER VEHICLE,OTHER,,,
06/18/2016,21:18,BROOKLYN,11226,40.64242,-73.961754,"(40.64242, -73.961754)",CORTELYOU ROAD                  ,EAST 18 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464461,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:15,,,40.75739,-73.72776,"(40.75739, -73.72776)",61 AVENUE                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3463882,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,21:15,QUEENS,11417,40.671417,-73.843025,"(40.671417, -73.843025)",,,137-20    CROSS BAY BOULEVARD           ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463837,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:15,QUEENS,11417,40.673748,-73.84324,"(40.673748, -73.84324)",CROSS BAY BOULEVARD             ,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464715,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:15,BROOKLYN,11212,,,,,,460       Stone avenue                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3463756,PASSENGER VEHICLE,,,,
06/18/2016,21:00,,,40.772503,-73.83611,"(40.772503, -73.83611)",,,129-32    28 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3463863,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:00,,,40.650597,-73.97209,"(40.650597, -73.97209)",PARK CIRCLE                     ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464494,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:00,,,,,,LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3464779,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:00,QUEENS,11436,40.67229,-73.79391,"(40.67229, -73.79391)",SUTTER AVENUE                   ,145 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464809,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:00,QUEENS,11413,40.672657,-73.7579,"(40.672657, -73.7579)",,,186-26    140 AVENUE                    ,0,0,0,0,0,0,0,0,Brakes Defective,,,,,3464808,PASSENGER VEHICLE,,,,
06/18/2016,21:00,BROOKLYN,11221,40.68819,-73.91868,"(40.68819, -73.91868)",,,1093      PUTNAM AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3466027,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,21:00,BROOKLYN,11216,40.68545,-73.95432,"(40.68545, -73.95432)",,,1117      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3484780,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:55,QUEENS,11368,40.75218,-73.85614,"(40.75218, -73.85614)",,,39-17     111 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:50,BROOKLYN,11213,40.668747,-73.93038,"(40.668747, -73.93038)",,,1140      EASTERN PARKWAY               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3474423,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:47,BROOKLYN,11238,40.681137,-73.95567,"(40.681137, -73.95567)",FULTON STREET                   ,FRANKLIN AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3466822,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:45,MANHATTAN,10009,40.72465,-73.98455,"(40.72465, -73.98455)",,,68        AVENUE A                      ,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3465534,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/18/2016,20:45,MANHATTAN,10021,,,,EAST 73 STREET                  ,FDR DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464030,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:30,,,,,,GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463881,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:30,QUEENS,11385,40.705936,-73.85734,"(40.705936, -73.85734)",,,89-89     UNION TURNPIKE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463899,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:22,MANHATTAN,10002,40.723648,-73.99103,"(40.723648, -73.99103)",CHRYSTIE STREET                 ,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Lane Marking Improper/Inadequate,,,,3466414,PASSENGER VEHICLE,OTHER,,,
06/18/2016,20:20,,,,,,FDR DRIVE RAMP                  ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3466415,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:17,BROOKLYN,11223,40.60163,-73.97412,"(40.60163, -73.97412)",,,303       AVENUE S                      ,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,,,,3463688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:15,QUEENS,11420,40.68275,-73.81342,"(40.68275, -73.81342)",128 STREET                      ,111 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3463835,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:15,MANHATTAN,10001,40.75229,-73.99167,"(40.75229, -73.99167)",,,254       WEST 35 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Driver Inattention/Distraction,,,,3463970,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:15,BROOKLYN,11220,40.644985,-74.01769,"(40.644985, -74.01769)",55 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463743,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:12,BRONX,10455,40.814777,-73.901245,"(40.814777, -73.901245)",,,673       BECK STREET                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3466597,PASSENGER VEHICLE,,,,
06/18/2016,20:07,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3465895,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:04,QUEENS,11374,40.730137,-73.862366,"(40.730137, -73.862366)",QUEENS BOULEVARD                ,63 ROAD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3464798,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:00,QUEENS,11436,40.67327,-73.789764,"(40.67327, -73.789764)",,,148-12    ROCKAWAY BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3464806,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:00,QUEENS,11101,40.746185,-73.92949,"(40.746185, -73.92949)",43 AVENUE                       ,35 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3465322,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:00,MANHATTAN,10022,40.764214,-73.97096,"(40.764214, -73.97096)",MADISON AVENUE                  ,EAST 60 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464029,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:00,MANHATTAN,10017,40.754673,-73.979706,"(40.754673, -73.979706)",,,529       5 AVENUE                      ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3464939,PASSENGER VEHICLE,OTHER,,,
06/18/2016,20:00,MANHATTAN,10013,40.71843,-74.000534,"(40.71843, -74.000534)",CANAL STREET                    ,LAFAYETTE STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3466416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,20:00,BROOKLYN,11237,40.697777,-73.91653,"(40.697777, -73.91653)",,,515       KNICKERBOCKER AVENUE          ,0,0,0,0,0,0,0,0,Unspecified,,,,,3465201,PASSENGER VEHICLE,OTHER,,,
06/18/2016,1:47,STATEN ISLAND,10310,40.63173,-74.1249,"(40.63173, -74.1249)",CARY AVENUE                     ,CLOVE ROAD,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3464862,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,1:39,MANHATTAN,10034,40.865364,-73.92439,"(40.865364, -73.92439)",VERMILYEA AVENUE                ,ACADEMY STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3464155,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,1:34,MANHATTAN,10011,40.742283,-74.004425,"(40.742283, -74.004425)",9 AVENUE                        ,WEST 16 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,,,,3463956,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,1:30,,,40.737885,-73.98091,"(40.737885, -73.98091)",2 AVENUE                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3463584,BICYCLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,13:00,,,40.582287,-74.16907,"(40.582287, -74.16907)",,,2655      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463486,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,40.87144,-73.867165,"(40.87144, -73.867165)",WHITE PLAINS ROAD               ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3464273,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,40.67973,-73.75148,"(40.67973, -73.75148)",MERRICK BOULEVARD               ,218 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3465275,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,40.584793,-74.16034,"(40.584793, -74.16034)",MARSH AVENUE                    ,RICHMOND HILL ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463483,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,,,,MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3464241,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3463702,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,QUEENS,11436,40.682384,-73.7988,"(40.682384, -73.7988)",,,115-10    144 STREET                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463904,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,QUEENS,11417,40.667114,-73.834656,"(40.667114, -73.834656)",NORTH CONDUIT AVENUE            ,COHANCY STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463829,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,QUEENS,11377,40.746334,-73.89633,"(40.746334, -73.89633)",69 STREET                       ,ROOSEVELT AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3464739,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
06/18/2016,13:00,QUEENS,11364,40.76038,-73.75801,"(40.76038, -73.75801)",CLOVERDALE BOULEVARD            ,46 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463875,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,BROOKLYN,11207,40.665657,-73.89427,"(40.665657, -73.89427)",,,473       PENNSYLVANIA AVENUE           ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3464530,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,BROOKLYN,11207,40.661026,-73.88493,"(40.661026, -73.88493)",LINDEN BOULEVARD                ,HENDRIX STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3464531,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,13:00,BROOKLYN,11203,40.65117,-73.9419,"(40.65117, -73.9419)",CHURCH AVENUE                   ,EAST 38 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3484630,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:58,,,,,,VERRAZANO BRIDGE UPPER          ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3464907,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:57,QUEENS,11356,40.786263,-73.836075,"(40.786263, -73.836075)",,,132-10    14 AVENUE                     ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463857,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:55,QUEENS,11370,40.77071,-73.890976,"(40.77071, -73.890976)",21 AVENUE                       ,79 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463913,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:50,,,40.753468,-73.91355,"(40.753468, -73.91355)",NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3464835,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:50,QUEENS,11432,40.705414,-73.801445,"(40.705414, -73.801445)",,,89-25     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3463815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:50,BRONX,10475,40.885944,-73.8226,"(40.885944, -73.8226)",HUTCHINSON AVENUE               ,HOLLERS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464274,OTHER,,,,
06/18/2016,12:48,BRONX,10469,40.870388,-73.8461,"(40.870388, -73.8461)",EAST GUN HILL ROAD              ,SEYMOUR AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3465081,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:47,BRONX,10453,40.858368,-73.903915,"(40.858368, -73.903915)",JEROME AVENUE                   ,WEST 183 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3465848,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,12:45,,,40.721966,-74.00824,"(40.721966, -74.00824)",HUDSON STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463513,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:40,BRONX,10453,40.84718,-73.92135,"(40.84718, -73.92135)",WEST 174 STREET                 ,MONTGOMERY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3463647,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:35,MANHATTAN,10010,40.7429,-73.99281,"(40.7429, -73.99281)",WEST 23 STREET                  ,AVENUE OF THE AMERICAS,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3463590,VAN,OTHER,,,
06/18/2016,12:35,MANHATTAN,10010,40.7429,-73.99281,"(40.7429, -73.99281)",WEST 23 STREET                  ,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3463588,OTHER,OTHER,,,
06/18/2016,12:30,BROOKLYN,11209,40.633476,-74.02992,"(40.633476, -74.02992)",RIDGE BOULEVARD                 ,73 STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3463703,BICYCLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,,,40.582287,-74.16907,"(40.582287, -74.16907)",,,2655      RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3463481,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,,,,,,STATEN ISLAND EXPY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3465465,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/18/2016,12:30,,,40.72337,-73.8483,"(40.72337, -73.8483)",QUEENS BOULEVARD                ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3463895,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
